sample_id,relative_path,filename,ground_truth_index,synset,class_name,split,sha256
b0260,data/raw/imagenette2-320/val/n03394916/n03394916_32931.JPEG,n03394916_32931.JPEG,566,n03394916,French_horn,val,b6ca67331ce7c1c9a03d38bf356872676a39dba8a08356d9fab12ce96ce0634a
b0261,data/raw/imagenette2-320/val/n03394916/n03394916_29412.JPEG,n03394916_29412.JPEG,566,n03394916,French_horn,val,345de3d881ebb8d641cc934fd336b49e9611a284dc83a7bfd804104c156a9222
b0262,data/raw/imagenette2-320/val/n03394916/n03394916_47212.JPEG,n03394916_47212.JPEG,566,n03394916,French_horn,val,b04641bb018546e65ead1d56778eb4a8f81d1628185be6d68257a4bc42cc616d
b0263,data/raw/imagenette2-320/val/n03394916/n03394916_69060.JPEG,n03394916_69060.JPEG,566,n03394916,French_horn,val,9f5c1dd838ceebd2425103a4333bcace96fdebaaab6bef3f72a01fe181678216
b0264,data/raw/imagenette2-320/val/n03394916/n03394916_14162.JPEG,n03394916_14162.JPEG,566,n03394916,French_horn,val,bb22cf1c5c3cd298e1d80790df94a0fc7995e48133561573d48958ece4e84cd8
b0265,data/raw/imagenette2-320/val/n03394916/n03394916_33262.JPEG,n03394916_33262.JPEG,566,n03394916,French_horn,val,a0d40527e6e19b8eeee01ec6a049660faaf4fba08a66315510e299adccf01afc
b0266,data/raw/imagenette2-320/val/n03394916/n03394916_42550.JPEG,n03394916_42550.JPEG,566,n03394916,French_horn,val,c020965c9f29ceb4855fca2cfbcd6543e3547f1011bb160e344edd232ca0e1b0
b0267,data/raw/imagenette2-320/val/n03394916/n03394916_46931.JPEG,n03394916_46931.JPEG,566,n03394916,French_horn,val,49c54c4ba70ca7a31469a6726c80f2babc88538df7f25870429c7c5a6f47ebb1
b0268,data/raw/imagenette2-320/val/n03394916/n03394916_47110.JPEG,n03394916_47110.JPEG,566,n03394916,French_horn,val,b40cceb13cf0f311e56e759343f880bee4c84abeccdba46a32feaebc5c722617
b0269,data/raw/imagenette2-320/val/n03394916/n03394916_38702.JPEG,n03394916_38702.JPEG,566,n03394916,French_horn,val,01b0bdf4908267ed810abeb93a2956fe270f8368abc608e1455d3585ccc83694
b0270,data/raw/imagenette2-320/val/n03394916/n03394916_51571.JPEG,n03394916_51571.JPEG,566,n03394916,French_horn,val,df85d00793751bc14028797ca9352b924d34dd18e4cd27cf70a600a737d72db5
b0271,data/raw/imagenette2-320/val/n03394916/ILSVRC2012_val_00011691.JPEG,ILSVRC2012_val_00011691.JPEG,566,n03394916,French_horn,val,a90284ca07415e78e789791236102a703b306009f30411a1e076f1f92919b212
b0272,data/raw/imagenette2-320/val/n03394916/n03394916_43381.JPEG,n03394916_43381.JPEG,566,n03394916,French_horn,val,77d176c96b4f4f961600922005ab258f4612d290415d83929a3e1dfd3062f680
b0273,data/raw/imagenette2-320/val/n03394916/n03394916_38340.JPEG,n03394916_38340.JPEG,566,n03394916,French_horn,val,6a9ac35294b1ebcd72c3ef076151cac08103752bcdf882ec858345b9e99b3b94
b0274,data/raw/imagenette2-320/val/n03394916/n03394916_33771.JPEG,n03394916_33771.JPEG,566,n03394916,French_horn,val,983aba992920ee06179891b018a36dd5461d8e2605bb4e9fc9872a064539549b
b0275,data/raw/imagenette2-320/val/n03394916/n03394916_26260.JPEG,n03394916_26260.JPEG,566,n03394916,French_horn,val,e065be376bb31ac75922d9113e87a648a8521f2b15470b4f880e01cd291b8a5a
b0276,data/raw/imagenette2-320/val/n03394916/n03394916_33462.JPEG,n03394916_33462.JPEG,566,n03394916,French_horn,val,13cba3346dba441795fc87943aaf3e72744d8fe97e2e6a4f40f8a5b4e6705f6a
b0277,data/raw/imagenette2-320/val/n03394916/n03394916_59361.JPEG,n03394916_59361.JPEG,566,n03394916,French_horn,val,f9fa4b7e4afd97b6c01b157cb6085b5e01eb0f674a787e4241acf23b9566774c
b0278,data/raw/imagenette2-320/val/n03394916/ILSVRC2012_val_00037592.JPEG,ILSVRC2012_val_00037592.JPEG,566,n03394916,French_horn,val,0dd1cb27e5621c9a91d861988c9c84b7ad36d86e97b6bbd1224afdb6ba4de7e0
b0279,data/raw/imagenette2-320/val/n03394916/n03394916_30222.JPEG,n03394916_30222.JPEG,566,n03394916,French_horn,val,be0ab54f220af4bdeb6d2bf7516591464549e0ea052763d024a9515f82a763f5
b0280,data/raw/imagenette2-320/val/n03394916/n03394916_35740.JPEG,n03394916_35740.JPEG,566,n03394916,French_horn,val,b90f73b7143967e771c43818b65b7950cb150c6af7d10049c97dfc471f92b8c1
b0281,data/raw/imagenette2-320/val/n03394916/n03394916_38221.JPEG,n03394916_38221.JPEG,566,n03394916,French_horn,val,5808665ce22195e0ad4777a53f9a6e4341c6708f56d0ab76912247b2231bd85d
b0282,data/raw/imagenette2-320/val/n03394916/n03394916_4301.JPEG,n03394916_4301.JPEG,566,n03394916,French_horn,val,645ebc30de7f908233eb14cd060a0a3852f2d0ea8724230690b810458b2b91bd
b0283,data/raw/imagenette2-320/val/n03394916/n03394916_17100.JPEG,n03394916_17100.JPEG,566,n03394916,French_horn,val,84849d90f128f08c75838893de08b780ad45a2a7c90bd252af208341196eebc4
b0284,data/raw/imagenette2-320/val/n03394916/n03394916_60232.JPEG,n03394916_60232.JPEG,566,n03394916,French_horn,val,345b86ae41d3a73879e8a1f7bb9aac8a8b15bbe109702808972b588b4f603427
b0285,data/raw/imagenette2-320/val/n03394916/n03394916_59430.JPEG,n03394916_59430.JPEG,566,n03394916,French_horn,val,cab4b45bf5ab683532835b2bb6bd052b36e72330da0431d054fd00610aa0ad60
b0286,data/raw/imagenette2-320/val/n03394916/n03394916_30162.JPEG,n03394916_30162.JPEG,566,n03394916,French_horn,val,2d2419de3afa6021cc5d8ab68885c97d0c746f2be9ab4eb2be53dda3f7879f4e
b0287,data/raw/imagenette2-320/val/n03394916/n03394916_29722.JPEG,n03394916_29722.JPEG,566,n03394916,French_horn,val,d343b82e17a4b90051730ca0863e9e577f9bfeaf5e34d08d3e94848bcd5f85a4
b0288,data/raw/imagenette2-320/val/n03394916/n03394916_11571.JPEG,n03394916_11571.JPEG,566,n03394916,French_horn,val,b111c1e63d3422d8c988c9cdda299b7e4e1dcc719368a6401a0abedf79bebe59
b0289,data/raw/imagenette2-320/val/n03394916/n03394916_36532.JPEG,n03394916_36532.JPEG,566,n03394916,French_horn,val,e101792558614b929cc8168ddc77afd46fcbd0fee6a107ae50c0d83a09fb8aa7
b0290,data/raw/imagenette2-320/val/n03394916/n03394916_37261.JPEG,n03394916_37261.JPEG,566,n03394916,French_horn,val,10b66fbfcfa62c10d7042d25867ec6c2c9ef4f3bb021cd242481868963d47894
b0291,data/raw/imagenette2-320/val/n03394916/n03394916_36420.JPEG,n03394916_36420.JPEG,566,n03394916,French_horn,val,ae83929a2fcf7a845bb29ae588d8b994fc6ed66e23492353995fe547fdb27e9b
b0292,data/raw/imagenette2-320/val/n03394916/n03394916_30671.JPEG,n03394916_30671.JPEG,566,n03394916,French_horn,val,0929021f9b2ad192a98ee7c19f711049901773fb2feac26bd701e54bf94488ca
b0293,data/raw/imagenette2-320/val/n03394916/n03394916_24532.JPEG,n03394916_24532.JPEG,566,n03394916,French_horn,val,730ba284005d266b2670e45594870a04abeda5bdf5232a320d4304649d3a43be
b0294,data/raw/imagenette2-320/val/n03394916/n03394916_59452.JPEG,n03394916_59452.JPEG,566,n03394916,French_horn,val,ab22b8ffb25e3c644acb6d293fdc08f62396d295ef2b0e69474a278d35954e97
b0295,data/raw/imagenette2-320/val/n03394916/n03394916_9451.JPEG,n03394916_9451.JPEG,566,n03394916,French_horn,val,e21fc4d2a72a718ae635be4db46774df33efef7576fbbf9a62a18817814d3528
b0296,data/raw/imagenette2-320/val/n03394916/n03394916_43422.JPEG,n03394916_43422.JPEG,566,n03394916,French_horn,val,44c0dba453087a05425130950f4c7151089558a00856307076ebb226556172e3
b0297,data/raw/imagenette2-320/val/n03394916/ILSVRC2012_val_00004301.JPEG,ILSVRC2012_val_00004301.JPEG,566,n03394916,French_horn,val,dd7d81c975abbf4eaaaa0fa7fbe08b69f562c7bf58114f109c56996247235733
b0298,data/raw/imagenette2-320/val/n03394916/n03394916_23071.JPEG,n03394916_23071.JPEG,566,n03394916,French_horn,val,e19c9408332927c9aadea719f26c597bc2e5c6169657b3230b8a0d17c5bfa594
b0299,data/raw/imagenette2-320/val/n03394916/n03394916_31871.JPEG,n03394916_31871.JPEG,566,n03394916,French_horn,val,612e3c8ef916fa42e2188e9923d9fd7726c28d231f4e0105f82b17ae48a8995f
b0300,data/raw/imagenette2-320/val/n03417042/n03417042_28702.JPEG,n03417042_28702.JPEG,569,n03417042,garbage_truck,val,f6dae0fee7c7ebc79f31e11b18af453a20c994c38730e6dbf19889ec1e28930b
b0301,data/raw/imagenette2-320/val/n03417042/n03417042_90.JPEG,n03417042_90.JPEG,569,n03417042,garbage_truck,val,c4bcfb4672c595e85d0fd58d270524174bb4bb373f210dcafe01ce2cdb54d367
b0302,data/raw/imagenette2-320/val/n03417042/n03417042_130.JPEG,n03417042_130.JPEG,569,n03417042,garbage_truck,val,39f6541112a8755bfc2046f88e9098de2db5a25f4d8861414d71f22124741eb6
b0303,data/raw/imagenette2-320/val/n03417042/n03417042_9240.JPEG,n03417042_9240.JPEG,569,n03417042,garbage_truck,val,665dd8cdbd27ec8003c10b3cd1df31b0d47b6b45693e81c17a9b5e43366e9a1d
b0304,data/raw/imagenette2-320/val/n03417042/n03417042_5631.JPEG,n03417042_5631.JPEG,569,n03417042,garbage_truck,val,ee5b1daffbd86c21ebae718ea6b9f7a7358e0792506cd698d2032e4998514818
b0305,data/raw/imagenette2-320/val/n03417042/n03417042_7521.JPEG,n03417042_7521.JPEG,569,n03417042,garbage_truck,val,51984785f44c083c4a941df336c01b5d9e54afff0431930956941657c42c5c95
b0306,data/raw/imagenette2-320/val/n03417042/n03417042_10121.JPEG,n03417042_10121.JPEG,569,n03417042,garbage_truck,val,ccedbd03ef18a7255e65a2d8e38ced4f09af3ec3a31d941ad599b9cb2bb62bbf
b0307,data/raw/imagenette2-320/val/n03417042/n03417042_9021.JPEG,n03417042_9021.JPEG,569,n03417042,garbage_truck,val,9594c09009d7f81bfb9fdc5e75d176b5f086868bffdd2fde8f9f97cbd179b814
b0308,data/raw/imagenette2-320/val/n03417042/n03417042_12711.JPEG,n03417042_12711.JPEG,569,n03417042,garbage_truck,val,e8a4b741129888ecadd46bf079bcf7bcddd34f1531952a1f42d30b48bd698ea8
b0309,data/raw/imagenette2-320/val/n03417042/n03417042_4462.JPEG,n03417042_4462.JPEG,569,n03417042,garbage_truck,val,7dc60e775052ee4f2c85f0df999a3952e1882bb9e14365868ace674733b23303
b0310,data/raw/imagenette2-320/val/n03417042/n03417042_3862.JPEG,n03417042_3862.JPEG,569,n03417042,garbage_truck,val,70d398ba83bdb1137031768f5bfd2f013cf4f450869cc31d174c9b07c73d0e4e
b0311,data/raw/imagenette2-320/val/n03417042/n03417042_12601.JPEG,n03417042_12601.JPEG,569,n03417042,garbage_truck,val,660a139eea01d2ace8e90cf0c6dff399daa1faeb46c50d71357e6faf17fe5d0a
b0312,data/raw/imagenette2-320/val/n03417042/n03417042_9480.JPEG,n03417042_9480.JPEG,569,n03417042,garbage_truck,val,e68fbecdb81d24da77d49f90192dec406d39b8389997b9139ee996a6a8f9f90a
b0313,data/raw/imagenette2-320/val/n03417042/ILSVRC2012_val_00008430.JPEG,ILSVRC2012_val_00008430.JPEG,569,n03417042,garbage_truck,val,fba5318ae1be5e4db0e8e7e3721e75cb556cf25cb5889d2dc957f9cf7fcf144e
b0314,data/raw/imagenette2-320/val/n03417042/n03417042_7061.JPEG,n03417042_7061.JPEG,569,n03417042,garbage_truck,val,6b9d2b719d832a9d0808fa0ba9f4a9f732fed1b65a680a96824f2551882ba57b
b0315,data/raw/imagenette2-320/val/n03417042/n03417042_1790.JPEG,n03417042_1790.JPEG,569,n03417042,garbage_truck,val,4a8b3395601a3cb0ccdfefe9b9cd0eb1ef62a30fc719a6b21155098784f95515
b0316,data/raw/imagenette2-320/val/n03417042/n03417042_23802.JPEG,n03417042_23802.JPEG,569,n03417042,garbage_truck,val,0d9643b8b8347c06675b18a5a4934b30534e4e8e7a9b4280ecd6423fe9025026
b0317,data/raw/imagenette2-320/val/n03417042/n03417042_2231.JPEG,n03417042_2231.JPEG,569,n03417042,garbage_truck,val,23fb9070b21e291dfe82a8c5dc911b243be89e00e673fd6840f8708edcf36783
b0318,data/raw/imagenette2-320/val/n03417042/n03417042_20382.JPEG,n03417042_20382.JPEG,569,n03417042,garbage_truck,val,741a0927b983cdf303805c336bfdc307d8a5769ea95cd0e9305885271ae9468a
b0319,data/raw/imagenette2-320/val/n03417042/n03417042_1211.JPEG,n03417042_1211.JPEG,569,n03417042,garbage_truck,val,a436ce83441bef3e8dfe744b366e90c26bdfc45140865d0a7ca33eb4fe2b14d8
b0320,data/raw/imagenette2-320/val/n03417042/n03417042_10442.JPEG,n03417042_10442.JPEG,569,n03417042,garbage_truck,val,af45ebbdd667666652a7cde5b0187035e8f9f5c9d42c4c185d7771dc487a649e
b0321,data/raw/imagenette2-320/val/n03417042/n03417042_27982.JPEG,n03417042_27982.JPEG,569,n03417042,garbage_truck,val,a20bb98e1366505991334596f1168748501db53e9414b215b6a9b53759503660
b0322,data/raw/imagenette2-320/val/n03417042/n03417042_9052.JPEG,n03417042_9052.JPEG,569,n03417042,garbage_truck,val,ba03959e909e09b6a858f134cebe254aac3c41e4db66fc428298a615f4082711
b0323,data/raw/imagenette2-320/val/n03417042/n03417042_18042.JPEG,n03417042_18042.JPEG,569,n03417042,garbage_truck,val,b7aad2298a952f4c975511479942df6e683adb2d75b2646115f136813a684837
b0324,data/raw/imagenette2-320/val/n03417042/n03417042_9601.JPEG,n03417042_9601.JPEG,569,n03417042,garbage_truck,val,45e4ab3ecb22e0ac08b357023da7a77f61b3303eee44f7b2a0301451a450a769
b0325,data/raw/imagenette2-320/val/n03417042/n03417042_22532.JPEG,n03417042_22532.JPEG,569,n03417042,garbage_truck,val,d9dd3b9b04e606389ccb171be3d0a948c61407bea1b7fd3be38259ee161a5b5b
b0326,data/raw/imagenette2-320/val/n03417042/n03417042_2812.JPEG,n03417042_2812.JPEG,569,n03417042,garbage_truck,val,178e083a54f6982bf12f783251c1fe97c62c1b7525ee435b12057e557dcdf864
b0327,data/raw/imagenette2-320/val/n03417042/n03417042_28062.JPEG,n03417042_28062.JPEG,569,n03417042,garbage_truck,val,f7cd1df8eeef94eb7f4a6689c39c5a2624a4a27828e241bf59c6f5efd7d4d467
b0328,data/raw/imagenette2-320/val/n03417042/ILSVRC2012_val_00022172.JPEG,ILSVRC2012_val_00022172.JPEG,569,n03417042,garbage_truck,val,27c0cdd35e627a6ee2668a29287e016bab2b5c16d5f18bcef30fa7b31b19cde7
b0329,data/raw/imagenette2-320/val/n03417042/n03417042_11611.JPEG,n03417042_11611.JPEG,569,n03417042,garbage_truck,val,fb89a91a0e167ca2780964c2fbfb8087408d199983beae0bcd899b4403c50b15
b0330,data/raw/imagenette2-320/val/n03417042/n03417042_16370.JPEG,n03417042_16370.JPEG,569,n03417042,garbage_truck,val,0a36fce0ee7a386efaf8299f4aeb4dcd980b88b96b7bb898e150d3ae4d819778
b0331,data/raw/imagenette2-320/val/n03417042/n03417042_4560.JPEG,n03417042_4560.JPEG,569,n03417042,garbage_truck,val,485eda66a55d42cb32fe9698947ecf259ec24d848e693aeca2cbde9e56daef8c
b0332,data/raw/imagenette2-320/val/n03417042/n03417042_1770.JPEG,n03417042_1770.JPEG,569,n03417042,garbage_truck,val,b9708a7a3c932bb8fc9359624397395537ecc2f3b5f01f55e80202e103258d08
b0333,data/raw/imagenette2-320/val/n03417042/n03417042_6442.JPEG,n03417042_6442.JPEG,569,n03417042,garbage_truck,val,35243b231f1e5b1ac341196bc6f0db458524738f6b3978d5d64f0e61a25c4067
b0334,data/raw/imagenette2-320/val/n03417042/n03417042_18582.JPEG,n03417042_18582.JPEG,569,n03417042,garbage_truck,val,81adf7c66e40ad6fc81ea12131104b75e25850168bfeda7dab9ca8c9a459cf48
b0335,data/raw/imagenette2-320/val/n03417042/n03417042_7021.JPEG,n03417042_7021.JPEG,569,n03417042,garbage_truck,val,8afa300faaec0c51fd3b3622a707cf24324886984dee2e1b2f50cafbd39bf8cf
b0336,data/raw/imagenette2-320/val/n03417042/ILSVRC2012_val_00024560.JPEG,ILSVRC2012_val_00024560.JPEG,569,n03417042,garbage_truck,val,25ea8b20013ff097b57130d9641fbf794b355bbbeff174e27607d0d33cd42d00
b0337,data/raw/imagenette2-320/val/n03417042/n03417042_4491.JPEG,n03417042_4491.JPEG,569,n03417042,garbage_truck,val,ce2254af8f1ae7e7905c62ad78480a95dc79f31d579442e3da7f4ab4a8e317c0
b0338,data/raw/imagenette2-320/val/n03417042/n03417042_9311.JPEG,n03417042_9311.JPEG,569,n03417042,garbage_truck,val,00b56139a2be16d579ea992db3182e52f70125ae0a64a78f3d4880c3d1c0181b
b0339,data/raw/imagenette2-320/val/n03417042/n03417042_6602.JPEG,n03417042_6602.JPEG,569,n03417042,garbage_truck,val,2ed61cc0ed3bf74de30229239e8cef5af6f3c3c6214f752bb2895b75e2ef3460
b0340,data/raw/imagenette2-320/val/n03417042/n03417042_3171.JPEG,n03417042_3171.JPEG,569,n03417042,garbage_truck,val,31d5503f4b41d1ce862362f79cad4cd64ffb0749240f2196680f74d1b032c164
b0341,data/raw/imagenette2-320/val/n03417042/n03417042_10150.JPEG,n03417042_10150.JPEG,569,n03417042,garbage_truck,val,1a29600e9bff402ffe0c9d09291b9e0f85b0237e52b5d7142f9d9da07d41c81b
b0342,data/raw/imagenette2-320/val/n03417042/n03417042_1311.JPEG,n03417042_1311.JPEG,569,n03417042,garbage_truck,val,b72da40be528dd72a90a64445adf210988b8a44a5ff91ab3b3edd81ea3b158d1
b0343,data/raw/imagenette2-320/val/n03417042/n03417042_8700.JPEG,n03417042_8700.JPEG,569,n03417042,garbage_truck,val,c53618998bee4f2911f0b714e6fc41de6774fd805b52f758ee3d67712377693f
b0344,data/raw/imagenette2-320/val/n03417042/n03417042_20021.JPEG,n03417042_20021.JPEG,569,n03417042,garbage_truck,val,83e1a06bdb404a1caa04435985d01d8fd0abfe0b94d21ad9dd21a0107b0f9f6d
b0345,data/raw/imagenette2-320/val/n03417042/n03417042_8121.JPEG,n03417042_8121.JPEG,569,n03417042,garbage_truck,val,d07292cc05e4d31c3cb3f9e4a74f2466438bf485b00ef2d0b135b23c9d086a06
b0346,data/raw/imagenette2-320/val/n03417042/n03417042_30.JPEG,n03417042_30.JPEG,569,n03417042,garbage_truck,val,01e88e86eefd3470dc65fee9faecb22978a1b2932221b4bb7f70b7dd99739d37
b0347,data/raw/imagenette2-320/val/n03417042/n03417042_24980.JPEG,n03417042_24980.JPEG,569,n03417042,garbage_truck,val,135432c8fdc4ffcf4981eac81c2c38edd2036924ba9093e98b2a7c62bf35692a
b0348,data/raw/imagenette2-320/val/n03417042/n03417042_27151.JPEG,n03417042_27151.JPEG,569,n03417042,garbage_truck,val,cd5a6518726594d55a0051a8eb812f22ea8fc45b9ecd71c6d0586690c82bdf83
b0349,data/raw/imagenette2-320/val/n03417042/ILSVRC2012_val_00028190.JPEG,ILSVRC2012_val_00028190.JPEG,569,n03417042,garbage_truck,val,0d9bec6a054ffaa92daa4de551f01218c8ff5e5dc0aeb277a7a2d265243580e5
b0350,data/raw/imagenette2-320/val/n03425413/n03425413_430.JPEG,n03425413_430.JPEG,571,n03425413,gas_pump,val,5eec2797b18fdd89a2524b8f4339743b5cd11eac52b2169775647c77146e756c
b0351,data/raw/imagenette2-320/val/n03425413/n03425413_8641.JPEG,n03425413_8641.JPEG,571,n03425413,gas_pump,val,b17d2bc8e704be1d4cc829145974e7913e094ffbedf16cc8549bc9ef7d04bab2
b0352,data/raw/imagenette2-320/val/n03425413/n03425413_15792.JPEG,n03425413_15792.JPEG,571,n03425413,gas_pump,val,9b6ceae3d70c08ace9a0069d52e92183213afc0727839aa45207bb6c62c28b0f
b0353,data/raw/imagenette2-320/val/n03425413/n03425413_3602.JPEG,n03425413_3602.JPEG,571,n03425413,gas_pump,val,fe72d390b46a9422c266d1a9bb6bdd9ae078d1a0452221caa4e07425846a2859
b0354,data/raw/imagenette2-320/val/n03425413/n03425413_27300.JPEG,n03425413_27300.JPEG,571,n03425413,gas_pump,val,df768f1da4e3b536a6e379c14695eec4cd8e2a62868c866d2afefd1596927e32
b0355,data/raw/imagenette2-320/val/n03425413/n03425413_15070.JPEG,n03425413_15070.JPEG,571,n03425413,gas_pump,val,03cd3239cac7bef017561c4d2352a43176590f54aa583c36c941f4906bf04bbc
b0356,data/raw/imagenette2-320/val/n03425413/n03425413_7292.JPEG,n03425413_7292.JPEG,571,n03425413,gas_pump,val,4d03e21228b13a0f07e82f2f1ec6b294de214ddb57f83bd11492c57b436b383c
b0357,data/raw/imagenette2-320/val/n03425413/n03425413_14952.JPEG,n03425413_14952.JPEG,571,n03425413,gas_pump,val,642a80e7e0fe73ea0a0b5700fb024395fd6b71973e42f8b4a78d02f13d07ff1c
b0358,data/raw/imagenette2-320/val/n03425413/n03425413_9241.JPEG,n03425413_9241.JPEG,571,n03425413,gas_pump,val,32e4e399d292ca7a455c72aa477071f091c29bd220699b707197058c391b9fdc
b0359,data/raw/imagenette2-320/val/n03425413/n03425413_10022.JPEG,n03425413_10022.JPEG,571,n03425413,gas_pump,val,5027caab3799b6c237fae9d11a2161c5e5632ca765dd1fac06f4edbdb5731b0f
b0360,data/raw/imagenette2-320/val/n03425413/ILSVRC2012_val_00009821.JPEG,ILSVRC2012_val_00009821.JPEG,571,n03425413,gas_pump,val,ba8ab995a09514d274c795de0b52e97e20487f4d2a83554ad42e6b428b40c38b
b0361,data/raw/imagenette2-320/val/n03425413/n03425413_21592.JPEG,n03425413_21592.JPEG,571,n03425413,gas_pump,val,3171099ea633348f27f61e6c2d24cf1cb5855e636c063ca2825cc381ef5c2696
b0362,data/raw/imagenette2-320/val/n03425413/n03425413_4792.JPEG,n03425413_4792.JPEG,571,n03425413,gas_pump,val,c5091e8556b481c28384096c005ac8e3075b26fe304138831766bfd1b3be0cff
b0363,data/raw/imagenette2-320/val/n03425413/n03425413_13811.JPEG,n03425413_13811.JPEG,571,n03425413,gas_pump,val,5ab3490331eee23930fab9dfeef8d1010f187cf19de4f0c92bd8b2017ff22354
b0364,data/raw/imagenette2-320/val/n03425413/n03425413_14672.JPEG,n03425413_14672.JPEG,571,n03425413,gas_pump,val,5e59033871f080016a7718ffdb629baa52423cdf756be028195e2b1d22314ee7
b0365,data/raw/imagenette2-320/val/n03425413/n03425413_7730.JPEG,n03425413_7730.JPEG,571,n03425413,gas_pump,val,6701bd6a06132cd0c19be92545c89eaff205dd91fcea6e27858544e02ef0c83b
b0366,data/raw/imagenette2-320/val/n03425413/n03425413_19250.JPEG,n03425413_19250.JPEG,571,n03425413,gas_pump,val,584b3847d4ccc9c5b3fc3e93370129ea8ee84c1e42f39e1b087d618f363da190
b0367,data/raw/imagenette2-320/val/n03425413/n03425413_13702.JPEG,n03425413_13702.JPEG,571,n03425413,gas_pump,val,15c61c07ea8e694326900f87e60e9e1de38290c5ba55ec5bd4dd0b1bc715e05a
b0368,data/raw/imagenette2-320/val/n03425413/n03425413_21202.JPEG,n03425413_21202.JPEG,571,n03425413,gas_pump,val,7335a45a3c3d7d50b7154a4204dbfbeaf4dafa31548ea6aa1d0c6409131c5c2c
b0369,data/raw/imagenette2-320/val/n03425413/n03425413_28542.JPEG,n03425413_28542.JPEG,571,n03425413,gas_pump,val,9720287d22e13eff90a9c88e1ef9a6964a55f389b9a5c0ed10b58fcc1e0020c2
b0370,data/raw/imagenette2-320/val/n03425413/n03425413_32871.JPEG,n03425413_32871.JPEG,571,n03425413,gas_pump,val,2a89c904139f7e5b41dc1e35a43473dee34ff709aaefb3e790670dd2877c042e
b0371,data/raw/imagenette2-320/val/n03425413/n03425413_4661.JPEG,n03425413_4661.JPEG,571,n03425413,gas_pump,val,38b10c03cc568bda15de9b7aa130b4d0213c39672b76cac1f98d366e55e4ba32
b0372,data/raw/imagenette2-320/val/n03425413/n03425413_10410.JPEG,n03425413_10410.JPEG,571,n03425413,gas_pump,val,b0aa8b2aca1e9dabc6e18edce17fef321e9fb662e01e1cc2109128eeaa27e81b
b0373,data/raw/imagenette2-320/val/n03425413/n03425413_20301.JPEG,n03425413_20301.JPEG,571,n03425413,gas_pump,val,d0bea05ac38a73fe5c0f6665c5c7e401be55dfc2e289a89629c54a3fb7353380
b0374,data/raw/imagenette2-320/val/n03425413/n03425413_10621.JPEG,n03425413_10621.JPEG,571,n03425413,gas_pump,val,2013df28ac3ab89060805b2cbc5e695662823605ba4894ab3500d03edc6dfd7a
b0375,data/raw/imagenette2-320/val/n03425413/n03425413_13200.JPEG,n03425413_13200.JPEG,571,n03425413,gas_pump,val,8a370451bb92a78b2b3c6a7f83c82a7cd17f62e35a44542d7fb01251f94a374c
b0376,data/raw/imagenette2-320/val/n03425413/n03425413_12722.JPEG,n03425413_12722.JPEG,571,n03425413,gas_pump,val,a644e50629111475c6e41dc842ed67e372be9bc446578ad4e440371592bb95f6
b0377,data/raw/imagenette2-320/val/n03425413/n03425413_16661.JPEG,n03425413_16661.JPEG,571,n03425413,gas_pump,val,811083c51fe1e02ba6be46b375d6d3a38c00de97827ee46e7ae7822e67c1e5b8
b0378,data/raw/imagenette2-320/val/n03425413/n03425413_15332.JPEG,n03425413_15332.JPEG,571,n03425413,gas_pump,val,5cbd4d99b6691763d21abd30ad01ec70587193aeadd065d1fb960c3e44e19b68
b0379,data/raw/imagenette2-320/val/n03425413/n03425413_21211.JPEG,n03425413_21211.JPEG,571,n03425413,gas_pump,val,1f9e628a15a6973dbc5f16770742140c3fe98925860761e9b0b4662beec9303b
b0380,data/raw/imagenette2-320/val/n03425413/n03425413_15131.JPEG,n03425413_15131.JPEG,571,n03425413,gas_pump,val,691408f5540ea003bed14480affd35c85ceaca9a136450b81e7a13d3400e854b
b0381,data/raw/imagenette2-320/val/n03425413/n03425413_13170.JPEG,n03425413_13170.JPEG,571,n03425413,gas_pump,val,215a80723a961f7fe4994a9c4e07d34f9272ce9a7270ded36b70f4da9be9a82f
b0382,data/raw/imagenette2-320/val/n03425413/n03425413_70.JPEG,n03425413_70.JPEG,571,n03425413,gas_pump,val,69f983d2ea79f2e481181209d079a0aab4e5537fcb0e4c09c84166ee322c7955
b0383,data/raw/imagenette2-320/val/n03425413/ILSVRC2012_val_00000732.JPEG,ILSVRC2012_val_00000732.JPEG,571,n03425413,gas_pump,val,3d5067b7cf446ba126a654d85a3ded5361ce008e9767b644a7727c083576c63f
b0384,data/raw/imagenette2-320/val/n03425413/n03425413_6540.JPEG,n03425413_6540.JPEG,571,n03425413,gas_pump,val,28eec060a912a1966d234b3e68999c290b743f73cd60ad94961490adf2c49219
b0385,data/raw/imagenette2-320/val/n03425413/n03425413_16712.JPEG,n03425413_16712.JPEG,571,n03425413,gas_pump,val,baff28bacd86c322c1e3b1cfb622b335850151a8f60fe346df06f375ba44fb52
b0386,data/raw/imagenette2-320/val/n03425413/n03425413_1610.JPEG,n03425413_1610.JPEG,571,n03425413,gas_pump,val,2dfd7f4320c48ed48460b37581dd62efe34e7e6133342ee8b4ef6a0e705b0dd2
b0387,data/raw/imagenette2-320/val/n03425413/n03425413_8670.JPEG,n03425413_8670.JPEG,571,n03425413,gas_pump,val,9534f8d960c19c0ad382223722428d889289a34d1b54f8fbc46549e8159f5af6
